127.0.0.1 - - [04/Dec/2015:18:45:47 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:12 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:12 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449271510335 HTTP/1.1" 200 474
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:12 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449271510336 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:12 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:18 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:19 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:19 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:19 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:19 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:20 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449271518990 HTTP/1.1" 200 492
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:20 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449271518991 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:20 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:25:20 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:16 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:17 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:17 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:17 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:17 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:17 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:17 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:17 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:17 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:17 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:18 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:18 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:18 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449271757191 HTTP/1.1" 200 480
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:18 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449271757192 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:18 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:19 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:39 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:41 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:41 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:41 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449271779509 HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:41 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPorNome/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:41 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449271779510 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:29:41 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:37 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:38 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:38 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:38 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:38 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:38 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:39 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:39 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:39 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449271897773 HTTP/1.1" 200 480
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:39 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449271897774 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:39 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:31:40 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:22 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:23 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:24 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:24 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:24 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:25 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:28 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:28 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449272123560 HTTP/1.1" 200 475
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:28 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449272123561 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:28 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:29 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:29 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 200 3414
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:29 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449272123562 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:29 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449272123563 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:29 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449272123564 HTTP/1.1" 200 2795
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:31 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:53 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:55 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:55 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449272153672 HTTP/1.1" 200 475
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:55 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:55 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449272153673 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:55 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:55 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:58 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 200 3414
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:58 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449272153674 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:58 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449272153675 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [04/Dec/2015:21:35:58 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449272153676 HTTP/1.1" 200 2795
